strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP580155	OP580155	OP580155.1	MPXV/Human/USA/CA-CDPH-MPX000007/2022	2022-06-21	North America	USA			Homo sapiens	2022-10-04		Probert et al		IIb	hMPXV-1	B.1	0.9985091958277766	294.0	604.0	0.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
ON929060	ON929060	ON929060.1	MPXV/Germany/2022/RKI102	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1.14	0.9977587229791745	442.0	609.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP414324	OP414324	OP414324.1	Monkeypox/PT0289/2022	2022-06-12	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9823182511954324	2805.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
ON808415	ON808415	ON808415.1	CVR_MPXV1c	2022-05-15	Europe	United Kingdom			Homo sapiens	2022-06-21		Filipe et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	604.0	1.0	good	good	good	good	good		False	Filipe,A., Tong,L., Vattipally,S.B., Maclean,A., Gunson,R., Holden,M.T.G., Barr,D., Ho,A., Palmarini,M., Rambaut,A., Robertson,D.L., Thomson,E.C.	
OP536739	OP536739	OP536739.2	MPXV-USA-IL-IDPH-078	2022-06-30	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1	0.9822776850955078	3396.0	601.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OQ261702	OQ261702	OQ261702.1	ANT-LDSP-ANT-MPX-28292C	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.16	0.9829774503192044	238.0	598.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP890557	OP890557	OP890557.1	MPXV/Human/USA/CA-LACPHL-MA00329/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9061756816372478	17324.0	552.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ054243	OQ054243	OQ054243.1	MPXV_USA_2022_AZ0007	2022-09-XX	North America	USA	Arizona		Homo sapiens	2022-12-15	SRR22708512	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997920987378872	41.0	611.0	0.0	good	good	good	good	good		False	Gigante,C., Francis,D., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Escobar,J., Li,Y.	CDC, DHCPP-PRB
OP748953	OP748953	OP748953.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00267/2022	2022-09-30	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.9827796905820728	2262.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ330987	OQ330987	OQ330987.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00381/2022	2022-10-14	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.989797625869002	1107.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890561	OP890561	OP890561.1	MPXV/Human/USA/CA-LACPHL-MA00333/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9835149511432034	1698.0	598.0	5.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON808416	ON808416	ON808416.1	CVR_MPXV1d	2022-05-15	Europe	United Kingdom			Homo sapiens	2022-06-21		Filipe et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	605.0	1.0	good	good	good	good	good		False	Filipe,A., Tong,L., Vattipally,S.B., Maclean,A., Gunson,R., Holden,M.T.G., Barr,D., Ho,A., Palmarini,M., Rambaut,A., Robertson,D.L., Thomson,E.C.	
OP205092	OP205092	OP205092.1	MPXV_UK_2022_9000104	2022-06-12	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890526	OP890526	OP890526.1	MPXV/Human/USA/CA-LACPHL-MA00322/2022	2022-10-31	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.9816336982592072	2076.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ261700	OQ261700	OQ261700.1	ANT-LDSP-ANT-MPX-28220C	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.11	0.9711777860036812	340.0	580.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP120937	OP120937	OP120937.1	MP01CHUAC	2022-05-XX	Europe	Spain			Homo sapiens	2023-01-18		Aja-Macaya et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Aja-Macaya,P., Rumbo-Feal,S., Poza,M., Canizares,A., Vallejo,J.A., Bou,G.	Biomedical research institute (INIBIC), Microbiology
OP414375	OP414375	OP414375.1	Monkeypox/PT0346/2022	2022-05-26	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9731046757500924	4606.0	590.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP257244	OP257244	OP257244.1	MpxV/human/USA/WA-UW-080268/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236106	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ249660	OQ249660	OQ249660.1	CIBU-220035	2022-06-08	Europe	France			Homo sapiens	2023-01-19		Baliere et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	597.0	0.0	good	good	good	good	good		False	Baliere,C., Hourdel,V., Kwasiborski,A., Grassin,Q., Feher,M., Hoinard,D., Vanhomwegen,J., Taieb,F., Consigny,P.-H., Manuguerra,J.-C., Leclercq,I., Batejat,C., Caro,V.	Insitut Pasteur, Environment and Infectious Risks Unit
OQ107058	OQ107058	OQ107058.1	LBMB-UTP_MP-001_QUI	2022-09-14	South America	Colombia	Quindio		Homo sapiens	2022-12-27		Tabares et al		IIb	hMPXV-1	B.1.11	0.937056625204732	10689.0	565.0	0.0	mediocre	good	good	good	good		False	Tabares,F.A., Anacona,J.D., Mora,P.A., Orjuela,M., Zuluaga,A., Sepulveda,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
ON682267	ON682267	ON682267.2	MPXV/Germany/2022/RKI010	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.999396579263624	119.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany
OP555466	OP555466	OP555466.1	Monkeypox/PT0370/2022	2022-07-03	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9844834667788996	2162.0	599.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555595	OP555595	OP555595.1	Monkeypox/PT0524/2022	2022-08-18	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1.3	0.9729373405879042	3727.0	594.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP245338	OP245338	OP245338.1	MPX/PT0088/2022	2022-07-20	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al		IIb	hMPXV-1	B.1	0.9126763991501402	15619.0	551.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP587260	OP587260	OP587260.1	MPXV/Human/USA/CA-CDPH-MPX000038/2022	2022-08-11	North America	USA			Homo sapiens	2022-10-05		Probert et al		IIb	hMPXV-1	B.1	0.9918107185777524	83.0	601.0	0.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
OP693655	OP693655	OP693655.1	CUN_INS_MPX_0748_L	2022-09-03	South America	Colombia	Cundinamarca		Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.978941123376722	4029.0	591.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
ON929065	ON929065	ON929065.1	MPXV/Germany/2022/RKI107	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.9997312495880004	53.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP881955	OP881955	OP881955.1	MPXV_USA_2022_VA0010	2022-07-XX	North America	USA	Virginia		Homo sapiens	2022-11-23	SRR22383424	Gigante et al		IIb	hMPXV-1	B.1.12	0.9997920987378872	41.0	613.0	0.0	good	good	good	good	good		False	Gigante,C., Griffin-Thomas,L., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Crain,J., Li,Y.	CDC, DHCPP-PRB
OP382490	OP382490	OP382490.1	hMPXV-IHU00013	2022-07-20	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9953703938461228	900.0	602.0	0.0	good	good	good	mediocre	good	OPG150:empty range,OPG151:2-1165	False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP743996	OP743996	OP743996.1	MpxV/human/USA/WA-UW-108647/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22094396	Sereewit et al		IIb	hMPXV-1	B.1.2	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP959057	OP959057	OP959057.1	SUC-UNIMOL-MPX-293401-L	2022-11-10	South America	Colombia	Sucre CO		Homo sapiens	2022-12-06		Loyola et al		IIb	hMPXV-1	B.1.10	0.9453168973018472	8597.0	567.0	0.0	mediocre	good	good	good	good		False	Loyola,S., Fernandez-Ruiz,M., Torres-Pacheco,J., Franco-Munoz,C., Laiton-Donato,K., Ruiz-Moreno,H., Mercado-Reyes,M., Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)
OP890548	OP890548	OP890548.1	MPXV/Human/USA/CA-LACPHL-MA00290/2022	2022-10-02	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9850057553154268	1848.0	603.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP580600	OP580600	OP580600.1	hMPX/USA/CA-LACPHL-MA00167/2022	2022-09-19	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.9831954931062984	2197.0	600.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON853680	ON853680	ON853680.1	MPXV/Germany/2022/RKI097	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-27		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.998504125065286	291.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP747052	OP747052	OP747052.1	MpxV/human/USA/WA-UW-096615/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22102850	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	611.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP205124	OP205124	OP205124.1	MPXV_UK_2022_9000173	2022-05-26	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP205105	OP205105	OP205105.1	MPXV_UK_2022_9000142	2022-06-15	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	607.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890544	OP890544	OP890544.1	MPXV/Human/USA/CA-LACPHL-MA00286/2022	2022-10-04	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.982982521081695	1807.0	599.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP588945	OP588945	OP588945.1	hMpxV/USA/NY-URMC-2207A101/2022	2022-07-XX	North America	USA			Homo sapiens	2022-10-05		Cameron et al		IIb	hMPXV-1	B.1.3	0.999944221612604	11.0	611.0	0.0	good	good	good	good	good		False	Cameron,A., Howard,M., Maki,J., Connelly,S., DeLary,K., Hardy,D.	University of Rochester Medical Center, Pathology and Laboratory Medicine
OP324514	OP324514	OP324514.1	Monkeypox/PT0203/2022	2022-06-23	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.9742658803604298	4145.0	591.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
ON782055	ON782055	ON782055.1	MPXV/Spain/HUNSC_ITER_0001b/2022	2022-05-31	Europe	Spain			Homo sapiens	2022-06-16		Alcoba-Florez et al		IIb	hMPXV-1	B.1.3	0.9990720504642284	182.0	609.0	1.0	good	good	good	good	good		False	Alcoba-Florez,J., Munoz-Barrera,A., Ciuffreda,L., Rodriguez-Perez,H., Rubio-Rodriguez,L.A., Gil-Campesino,H., Garcia-Martinez de Artola,D., Inigo-Campos,A., Diez-Gil,O., Gonzalez-Montelongo,R., Valenzuela-Fernandez,A., Lorenzo-Salazar,J.M., Flores,C.	
OP890564	OP890564	OP890564.1	MPXV/Human/USA/CA-LACPHL-MA00336/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9866486823623668	1133.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP743967	OP743967	OP743967.1	MpxV/human/USA/WA-UW-092798/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085345	Sereewit et al		IIb	hMPXV-1	B.1.2	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP819958	OP819958	OP819958.1	QUI_INS_MPX_0967_L	2022-10-15	South America	Colombia	Quindio		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.10	0.9784543301776288	4125.0	594.0	0.0	good	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP414372	OP414372	OP414372.1	Monkeypox/PT0343/2022	2022-05-26	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9816184859717356	2073.0	592.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
ON853654	ON853654	ON853654.1	MPXV/Germany/2022/RKI087	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-27		Brinkmann et al		IIb	hMPXV-1	B.1	0.9991836072390206	161.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Jessen,H., Schaade,L., Nitsche,A.	
ON959166	ON959166	ON959166.1	MPXV/Germany/2022/RKI152	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-11		Brinkmann et al		IIb	hMPXV-1	B.1.8	0.999599409763246	79.0	609.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OQ054220	OQ054220	OQ054220.1	MPXV_USA_2022_IA0001	2022-09-XX	North America	USA	Iowa		Homo sapiens	2022-12-15	SRR22708627	Gigante et al		IIb	hMPXV-1	B.1.3	0.9997920987378872	41.0	610.0	0.0	good	good	good	good	good		False	Gigante,C., Hottel,W., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Nelson,M., Li,Y.	CDC, DHCPP-PRB
OQ261709	OQ261709	OQ261709.1	ANT-LDSP-ANT-MPX-28766E	2022-10-21	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.10	0.9847674294783708	2904.0	597.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OQ330996	OQ330996	OQ330996.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00389/2022	2022-12-12	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9872013954738376	1352.0	608.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP415190	OP415190	OP415190.1	MPX_KJ3uDD_9000210	2022-06-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	0.9999340800876227	13.0	610.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OQ121028	OQ121028	OQ121028.1	hMpxV/USA/CA-CDPH-1000074/2022	2022-10-14	North America	USA			Homo sapiens	2022-12-26		Probert et al		IIb	hMPXV-1	B.1	0.9759544442697848	3201.0	592.0	1.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., Bell,J., Hacker,J.	CDPH, VRDL
OP681775	OP681775	OP681775.1	MpxV/human/USA/WA-UW-098497/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-19	SRR21966446	Sereewit et al		IIb	hMPXV-1	B.1.8	0.9927690926884676	1426.0	607.0	0.0	good	good	good	good	good	OPG042:302-425	False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP715818	OP715818	OP715818.1	MPXV/Germany/2022/RKI538	2022-06-XX	Europe	Germany			Homo sapiens	2022-10-25		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9992393856264168	150.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP580594	OP580594	OP580594.1	hMPX/USA/CA-LACPHL-MA00161/2022	2022-08-08	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.9885045814339102	717.0	596.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP747059	OP747059	OP747059.1	MpxV/human/USA/Unknown-UW-109319/2022	2022-10-XX	North America	USA	USA		Homo sapiens	2022-10-31	SRR22102840	Sereewit et al		IIb	hMPXV-1	B.1	0.9999797169500376	4.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
