strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
ON808414	ON808414	ON808414.1	CVR_MPXV1b	2022-05-15	Europe	United Kingdom			Homo sapiens	2022-06-21		Filipe et al		IIb	hMPXV-1	B.1	1.0	0.0	604.0	0.0	good	good	good	good	good		False	Filipe,A., Tong,L., Vattipally,S.B., Maclean,A., Gunson,R., Holden,M.T.G., Barr,D., Ho,A., Palmarini,M., Rambaut,A., Robertson,D.L., Thomson,E.C.	
OP747057	OP747057	OP747057.1	MpxV/human/USA/WA-UW-091890/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22102843	Sereewit et al		IIb	hMPXV-1	B.1	0.9999898584750188	1.0	607.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP587240	OP587240	OP587240.1	MPXV/Human/USA/CA-CDPH-MPX000008/2022	2022-06-28	North America	USA			Homo sapiens	2022-10-05		Probert et al		IIb	hMPXV-1	B.1	0.9643525396913932	5489.0	584.0	1.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
OQ054246	OQ054246	OQ054246.1	MPXV_USA_2022_FL0028	2022-09-XX	North America	USA	Florida		Homo sapiens	2022-12-15	SRR22708526	Gigante et al		IIb	hMPXV-1	B.1.2	0.9996957542505668	24.0	610.0	0.0	good	good	good	good	good		False	Gigante,C., Lee,P., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Stanek,D., Li,Y.	CDC, DHCPP-PRB
ON843165	ON843165	ON843165.1	Monkeypox/PT0033/2022	2022-05-24	Europe	Portugal			Homo sapiens	2022-06-24		Isidro et al		IIb	hMPXV-1	B.1.5	0.999234314863926	151.0	606.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	
OQ330991	OQ330991	OQ330991.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00384/2022	2022-10-21	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9591043005136682	6550.0	591.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP820451	OP820451	OP820451.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10002/2022	2022-08-13	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.13	0.994396807447936	410.0	611.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OQ331007	OQ331007	OQ331007.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00398/2023	2023-01-03	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9957050641704992	25.0	608.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP715821	OP715821	OP715821.1	MPXV/Germany/2022/RKI541	2022-06-XX	Europe	Germany			Homo sapiens	2022-10-25		Brinkmann et al		IIb	hMPXV-1	B.1	0.998777946239776	241.0	604.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP879768	OP879768	OP879768.1	NJ-MPXV-056	2022-08-31	North America	USA	New Jersey		Homo sapiens	2022-11-22	SRR22321686	Palmateer et al		IIb	hMPXV-1	B.1	0.9876577640979874	876.0	599.0	0.0	good	good	good	good	good		False	Palmateer,N.C.	New Jersey Department of Health, Public Health and Environmental Laboratories
OQ330985	OQ330985	OQ330985.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00379/2022	2022-10-12	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9462752714125624	9898.0	592.0	0.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP382478	OP382478	OP382478.1	hMPXV-IHU00001	2022-06-13	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999239385626416	15.0	606.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP415203	OP415203	OP415203.1	MPX_fZLVcc_9000228	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9996247635756988	73.0	604.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OQ121019	OQ121019	OQ121019.1	hMpxV/USA/CA-CDPH-1000065/2022	2022-07-12	North America	USA			Homo sapiens	2022-12-26		Probert et al		IIb	hMPXV-1	B.1	0.9929668524255992	702.0	603.0	1.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., Bell,J., Hacker,J.	CDPH, VRDL
OP687944	OP687944	OP687944.1	MPXV_USA_2022_TX0021	2022-07-XX	North America	USA	Texas		Homo sapiens	2022-10-20	SRR21971015	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997920987378872	41.0	607.0	0.0	good	good	good	good	good		False	Gigante,C.M., Kubin,G., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Morrison,S.S., Seabolt,M.H., Weigand,M.R., Knipe,K., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S.L., Li,Y.	CDC, DHCPP-PRB
OP539901	OP539901	OP539901.1	MPX/Human/USA/CA-LACPHL-MA00116/2022	2022-09-14	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.7	0.986075686200934	1198.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP270029	OP270029	OP270029.1	MpxV/human/CAN/UN-NML-4057/2022	2022-07-08	North America	Canada			Homo sapiens	2022-08-22		Duggan et al		IIb	hMPXV-1	B.1.4	0.9530041732375296	9268.0	585.0	0.0	mediocre	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Leung,A., Peters,G., Go,A., Laminman,V., Kaplen,B., Antonation,K., Griffiths,E., Jolly,G., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
ON755250	ON755250	ON755250.1	MPXV/Germany/2022/RKI044	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-14		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9991481119015866	167.0	605.0	1.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP920682	OP920682	OP920682.1	MPXV/Human/USA/CA-LACPHL-MA00344/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9952081294464248	244.0	610.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP680496	OP680496	OP680496.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00218/2022	2022-10-05	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.9534098342367742	7639.0	586.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON929088	ON929088	ON929088.1	MPXV/Germany/2022/RKI133	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1.7	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP603004	OP603004	OP603004.1	MPXV_USA_2022_MN0004	2022-07-XX	North America	USA	Minnesota		Homo sapiens	2022-10-10	SRR21839011	Gigante et al		IIb	hMPXV-1	B.1	0.999589268238265	71.0	606.0	0.0	good	good	good	good	good		False	Gigante,C.M., Plumb,M., Ruprecht,A., Zhao,H., Wicker,V., Wilkins,K., Matheny,A., Khan,T., Davidson,W., Sheth,M., Burgin,A., Burroughs,M., Padilla,J., Lee,J.S., Batra,D., Hetrick,E.E., Howard,D.T., Garfin,J., Tate,L., Hubsmith,S.J., Mendoza,R.M., Stanek,D., Gillani,S., Lee,M., Mangla,A., Blythe,D., SierraPatev,S., Carpenter-Azevedo,K., Huard,R.C., Gallagher,G., Hall,J., Ash,S., Kovar,L., Seabolt,M.H., Weigand,M.R., Damon,I., Satheshkumar,P.S., McCollum,A.M., Hutson,C.L., Wang,X., Li,Y.	CDC, DHCPP-PRB
OQ261703	OQ261703	OQ261703.1	ANT-LDSP-ANT-MPX-28297C	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.10	0.9861010400133868	2641.0	597.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP837471	OP837471	OP837471.1	VAC_INS_MPX_1052_E	2022-10-25	South America	Colombia	Valle del Cauca		Homo sapiens	2022-11-16		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.9510975665410808	7457.0	572.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OQ330974	OQ330974	OQ330974.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00395/2022	2022-12-23	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9910247503917164	221.0	600.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920675	OP920675	OP920675.1	MPXV/Human/USA/CA-LACPHL-MA00337/2022	2022-10-14	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.982353746532866	1932.0	598.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON929082	ON929082	ON929082.1	MPXV/Germany/2022/RKI127	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.999781957212906	43.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP205134	OP205134	OP205134.1	MPXV_UK_2022_9000189	2022-07-06	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	0.9999898584750188	0.0	605.0	2.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890561	OP890561	OP890561.1	MPXV/Human/USA/CA-LACPHL-MA00333/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9835149511432034	1698.0	598.0	5.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON880420	ON880420	ON880420.1	MPX/UZ_REGA_4/Belgium/2022	2022-05-27	Europe	Belgium			Homo sapiens	2022-06-30		Vanmechelen et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Vanmechelen,B., Wawina-Bokalanga,T., Logist,A.-S., Sinnesael,R., Ysebaert,L., Verlinden,J., Van Holm,B., Bloemen,M., Maes,P.	
OP205081	OP205081	OP205081.1	MPXV_UK_2022_9000078	2022-06-14	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP748963	OP748963	OP748963.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00277/2022	2022-10-13	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9212054216592548	13990.0	557.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP751216	OP751216	OP751216.1	B1118402	2022-09-07	North America	USA	Delaware		Homo sapiens	2022-11-01		Bajwa et al		IIb	hMPXV-1	B.1.2	0.9233706372427222	13555.0	556.0	1.0	mediocre	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
OP747060	OP747060	OP747060.1	MpxV/human/USA/WA-UW-104793/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22102839	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	614.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP390204	OP390204	OP390204.1	hMpxV/UK/LMO-043a/2022	2022-07-20	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1.3	0.9772931255672916	2916.0	597.0	14.0	good	mediocre	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP838893	OP838893	OP838893.1	ID6821	2022-06-21	Europe	Italy			Homo sapiens	2022-11-16		Viscardi et al		IIb	hMPXV-1	B.1	0.9999391508501132	3.0	606.0	9.0	good	good	good	good	good	OPG029:155-156,OPG047:482-483	False	Viscardi,M., Cozzolino,L., De Martinis,C., Cardillo,L., Fusco,G.	Istituto Zooprofilattico Sperimentale del Mezzogiorno, Hanimal Health
OP539922	OP539922	OP539922.1	MPX/Human/USA/CA-LACPHL-MA00137/2022	2022-08-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.14	0.98485363244071	1438.0	602.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP536720	OP536720	OP536720.2	MPXV-USA-IL-IDPH-059	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1.13	0.9370971913046564	12306.0	579.0	0.0	mediocre	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
ON843163	ON843163	ON843163.1	Monkeypox/PT0048/2022	2022-05-13	Europe	Portugal			Homo sapiens	2022-06-24		Isidro et al		IIb	hMPXV-1	B.1	0.9371276158795998	12399.0	568.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	
OP748946	OP748946	OP748946.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00260/2022	2022-10-17	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9730336850752248	4626.0	595.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON682265	ON682265	ON682265.4	MPXV/Germany/2022/RKI04	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.999122758089134	173.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Stocker,H., Schaade,L., Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany
OP837347	OP837347	OP837347.1	MPXV/Germany/2022/RKI585	2022-06-XX	Europe	Germany			Homo sapiens	2022-11-16		Brinkmann et al		IIb	hMPXV-1	B.1.8	0.9999949292375094	1.0	609.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP743968	OP743968	OP743968.1	MpxV/human/USA/WA-UW-099479/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085344	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890567	OP890567	OP890567.1	MPXV/Human/USA/CA-LACPHL-MA00310/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9909791135293012	231.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920683	OP920683	OP920683.1	MPXV/Human/USA/CA-LACPHL-MA00345/2022	2022-10-31	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.986019907813538	1562.0	598.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP935995	OP935995	OP935995.1	B1118436	2022-10-02	North America	USA	Delaware		Homo sapiens	2022-12-02		Bajwa et al		IIb	hMPXV-1	B.1	0.9099432581677308	16212.0	560.0	0.0	mediocre	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
OP920696	OP920696	OP920696.1	MPXV/Human/USA/CA-LACPHL-MA00358/2022	2022-11-05	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9906089478674908	306.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP743963	OP743963	OP743963.1	MpxV/human/USA/WA-UW-091343/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085307	Sereewit et al		IIb	hMPXV-1	B.1	0.9861923137382168	2723.0	601.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP205114	OP205114	OP205114.1	MPXV_UK_2022_9000152	2022-05-16	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
ON676708	ON676708	ON676708.1	MPXV_USA_2021_MD	2021-11-XX	North America	USA	Maryland		Homo sapiens	2022-06-03		Gigante et al		IIb	hMPXV-1	A.1.1	0.999964504662566	7.0	597.0	0.0	good	good	good	good	good		False	Gigante,C.M., Myers,R., Seabolt,M.H., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Blythe,D., Li,Y.	Division of High-Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA
OP890577	OP890577	OP890577.1	MPXV/Human/USA/CA-LACPHL-MA00320/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9910247503917164	222.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP169338	OP169338	OP169338.1	MpxV/human/USA/OH-UW-074058/2022	2022-07-XX	North America	USA	Ohio		Homo sapiens	2022-08-08	SRR20913440	Sereewit et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
