strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP743967	OP743967	OP743967.1	MpxV/human/USA/WA-UW-092798/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085345	Sereewit et al		IIb	hMPXV-1	B.1.2	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP959057	OP959057	OP959057.1	SUC-UNIMOL-MPX-293401-L	2022-11-10	South America	Colombia	Sucre CO		Homo sapiens	2022-12-06		Loyola et al		IIb	hMPXV-1	B.1.10	0.9453168973018472	8597.0	567.0	0.0	mediocre	good	good	good	good		False	Loyola,S., Fernandez-Ruiz,M., Torres-Pacheco,J., Franco-Munoz,C., Laiton-Donato,K., Ruiz-Moreno,H., Mercado-Reyes,M., Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)
OP279038	OP279038	OP279038.1	MpxV/human/CAN/UN-NML-4114/2022	2022-06-27	North America	Canada			Homo sapiens	2022-08-23		Duggan et al		IIb	hMPXV-1	B.1.4	0.9308753657287446	13632.0	570.0	0.0	mediocre	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Antonation,K., Safronetz,D., Hagan,M., Peters,G., Go,A., Laminman,V., Kaplen,B., Leung,A., Griffiths,E., Jolly,G., Eshaghi,A., Gubbay,J.B., Hasso,M., Marchand-Austin,A., Olsha,R., Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada
OP205121	OP205121	OP205121.1	MPXV_UK_2022_9000164	2022-07-05	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP580601	OP580601	OP580601.1	hMPX/USA/CA-LACPHL-MA00168/2022	2022-09-19	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.987444792073384	1231.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ054224	OQ054224	OQ054224.1	MPXV_USA_2022_IL0030	2022-09-XX	North America	USA	Illinois		Homo sapiens	2022-12-15	SRR22708685	Gigante et al		IIb	hMPXV-1	B.1.3	0.9997870279753966	41.0	609.0	1.0	good	good	good	good	good		False	Gigante,C., Ghinai,I., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Kerins,J., Li,Y.	CDC, DHCPP-PRB
OQ148474	OQ148474	OQ148474.1	LBMB-UTP_MP-025_VAC	2022-11-15	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Lopez et al		IIb	hMPXV-1	B.1	0.9281118001713916	11990.0	573.0	0.0	mediocre	good	good	good	good		False	Lopez,P.A., Orjuela,M., Tabares,F.A., Anacona,J.D., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP442567	OP442567	OP442567.1	hMPX/Human/USA/CA-LACPHL-MA00095/2022	2022-08-01	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.958764559426801	6580.0	582.0	4.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP019277	OP019277	OP019277.1	hMPXV/Austria/MUW1531254/2022	2022-07-04	Europe	Austria			Homo sapiens	2022-07-19		Camp et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Camp,J.V., Redlberger-Fritz,M., Aberle,S.W.	Medical University of Vienna, Center for Virology
OP310044	OP310044	OP310044.1	MpxV/human/USA/WA-UW-083888/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236074	Sereewit et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP480406	OP480406	OP480406.1	hMPXV/USA/NC-UNC-0005/2022	2022-08-02	North America	USA	North Carolina		Homo sapiens	2022-09-20		Deanhardt et al		IIb	hMPXV-1	B.1.2	0.9870999802240265	1523.0	603.0	0.0	good	good	good	good	good		False	Deanhardt,B., Miller,M., Wang,J.R.	University of North Carolina at Chapel Hill, Department of Genetics
OP881949	OP881949	OP881949.1	MPXV_USA_2022_MD0007	2022-09-XX	North America	USA	Maryland		Homo sapiens	2022-11-23	SRR22383419	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	611.0	0.0	good	good	good	good	good		False	Gigante,C., Myers,R., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Blythe,D., Li,Y.	CDC, DHCPP-PRB
ON792320	ON792320	ON792320.1	hMpxV/Switzerland/ZH-UZH-IMV-3ba6449f/2022	2022-06-01	Europe	Switzerland	Zürich		Homo sapiens	2022-06-17		Kufner et al		IIb	hMPXV-1	B.1.3	0.999462499176001	102.0	607.0	4.0	good	good	good	good	good		False	Kufner,V., Ziltener,G., Zaheri,M., Schmutz,S., Audige,A., Bernasconi,O., Steiner,K., Huder,J., Shah,C., Capaul,R., Bloemberg,G., Boeni,J., Huber,M., Trkola,A.	
OP324518	OP324518	OP324518.1	Monkeypox/PT0208/2022	2022-06-24	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.9688249522080636	5306.0	591.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP205110	OP205110	OP205110.1	MPXV_UK_2022_9000147	2022-06-14	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.10	0.9999949292375094	0.0	607.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
ON880518	ON880518	ON880518.1	MpxV/human/CAN/UN-NML-3486/2022	2022-06-08	North America	Canada			Homo sapiens	2022-06-30		Duggan et al		IIb	hMPXV-1	B.1	0.9340800876227758	13000.0	571.0	0.0	mediocre	good	good	good	good		False	Duggan,A., Hole,D., Knox,N., Yadav,C., Haidl,E., Chapel,M., Domselaar,G.V., Jolly,G., Audet,J., Fernando,L., Antonation,K., Safronetz,D., Hagan,M., Griffiths,E., Leung,A., Graham,M., Peters,G., Go,A., Laminman,V., Kaplen,B., Eshaghi,A., Gubbay,J.B., Hasso,M., Marchand-Austin,A., Olsha,R., Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada
OP440565	OP440565	OP440565.1	hMPX/Human/USA/CA-LACPHL-MA00001/2022	2022-07-18	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1	0.9678513658098769	4792.0	587.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP392539	OP392539	OP392539.1	MpxV/human/USA/WA-UW-082215/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524967	Sereewit et al		IIb	hMPXV-1	B.1	0.999944221612604	3.0	607.0	8.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP539909	OP539909	OP539909.1	MPX/Human/USA/CA-LACPHL-MA00124/2022	2022-09-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9801124695120406	3229.0	597.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920680	OP920680	OP920680.1	MPXV/Human/USA/CA-LACPHL-MA00342/2022	2022-10-26	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9876324102855346	1569.0	608.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ331007	OQ331007	OQ331007.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00398/2023	2023-01-03	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9957050641704992	25.0	608.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP382480	OP382480	OP382480.1	hMPXV-IHU00003	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	605.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP257264	OP257264	OP257264.1	MpxV/human/USA/WA-UW-080976/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236080	Sereewit et al		IIb	hMPXV-1	B.1	0.9999340800876227	13.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP415194	OP415194	OP415194.1	MPX_96X1Vd_9000216	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9994117915510956	116.0	604.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP743975	OP743975	OP743975.1	MpxV/human/USA/WA-UW-098297/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085336	Sereewit et al		IIb	hMPXV-1	B.1.11	0.9994016500261144	118.0	612.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP920700	OP920700	OP920700.1	MPXV/Human/USA/CA-LACPHL-MA00362/2022	2022-10-28	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9910095381042447	225.0	600.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP539884	OP539884	OP539884.1	MPX/Human/USA/CA-LACPHL-MA00099/2022	2022-08-26	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.9738500778362044	4462.0	592.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP442547	OP442547	OP442547.1	hMPX/Human/USA/CA-LACPHL-MA00071/2022	2022-08-19	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.987754108585308	1196.0	606.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP680511	OP680511	OP680511.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00233/2022	2022-07-18	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1.13	0.9826224969448656	2716.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP748947	OP748947	OP748947.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00261/2022	2022-09-23	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9878707361225908	1352.0	595.0	0.0	good	good	good	good	good	OPG023:574-661	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON619835	ON619835	ON619835.2	MPXV_UK_2022_1	2022-05-XX	Europe	United Kingdom			Homo sapiens	2022-05-27		Groves et al		IIb	hMPXV-1	B.1	0.9994827822259632	102.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Pullan,S.T., Carter,D.P., Crook,J.M., Myers,R., Vipond,R., Chand,M.	Research & Evaluation, UKHSA, UK
OP743972	OP743972	OP743972.1	MpxV/human/USA/WA-UW-094364/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085340	Sereewit et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON649711	ON649711	ON649711.1	Monkeypox/PT0026/2022	2022-05-18	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9784948962775532	4233.0	588.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP536709	OP536709	OP536709.2	MPXV-USA-IL-IDPH-048	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1.11	0.9994675699384916	6.0	611.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP459217	OP459217	OP459217.1	ANT-LDSP-ANT-MPX-23654-O	2022-08-30	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-09-19		Betancur et al		IIb	hMPXV-1	B.1.10	0.9133355982739124	16991.0	536.0	0.0	mediocre	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia
ON619838	ON619838	ON619838.2	MPXV_UK_2022_4	2022-05-XX	Europe	United Kingdom			Homo sapiens	2022-05-27		Groves et al		IIb	hMPXV-1	B.1	0.999579126713284	83.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Pullan,S.T., Carter,D.P., Crook,J.M., Myers,R., Vipond,R., Chand,M.	Research & Evaluation, UKHSA, UK
OP310043	OP310043	OP310043.1	MpxV/human/USA/WA-UW-086841/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236075	Sereewit et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	607.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ054244	OQ054244	OQ054244.1	MPXV_USA_2022_CA0029	2022-09-XX	North America	USA	California		Homo sapiens	2022-12-15	SRR22708524	Gigante et al		IIb	hMPXV-1	B.1.17	0.9997920987378872	41.0	607.0	0.0	good	good	good	good	good		False	Gigante,C., Ventura,J., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Nash,J., Li,Y.	CDC, DHCPP-PRB
OP539893	OP539893	OP539893.1	MPX/Human/USA/CA-LACPHL-MA00108/2022	2022-08-24	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.9724911134887352	3876.0	595.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP019276	OP019276	OP019276.1	hMPXV/Austria/MUW1527495/2022	2022-06-21	Europe	Austria			Homo sapiens	2022-07-19		Camp et al		IIb	hMPXV-1	B.1.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Camp,J.V., Redlberger-Fritz,M., Aberle,S.W.	Medical University of Vienna, Center for Virology
OQ261702	OQ261702	OQ261702.1	ANT-LDSP-ANT-MPX-28292C	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.16	0.9829774503192044	238.0	598.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP748946	OP748946	OP748946.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00260/2022	2022-10-17	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9730336850752248	4626.0	595.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP414320	OP414320	OP414320.2	Monkeypox/PT0281/2022	2022-06-09	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.906687828648794	17664.0	551.0	0.0	mediocre	good	good	good	good	OPG023:526-661	False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP205123	OP205123	OP205123.1	MPXV_UK_2022_9000167	2022-06-30	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP205079	OP205079	OP205079.1	MPXV_UK_2022_9000074	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	611.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890560	OP890560	OP890560.1	MPXV/Human/USA/CA-LACPHL-MA00332/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.989305761907418	561.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890577	OP890577	OP890577.1	MPXV/Human/USA/CA-LACPHL-MA00320/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9910247503917164	222.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP597792	OP597792	OP597792.1	MN-MDH-MPXV_0018	2022-07-19	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1.13	0.8981030277522831	18545.0	548.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP580603	OP580603	OP580603.1	hMPX/USA/CA-LACPHL-MA00170/2022	2022-09-20	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.9908776982794902	1103.0	603.0	1.0	good	good	good	good	good	OPG023:574-661	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP390190	OP390190	OP390190.1	hMpxV/UK/LMO-012a/2022	2022-06-21	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1	0.9121186152761792	16617.0	561.0	22.0	mediocre	mediocre	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP414362	OP414362	OP414362.1	Monkeypox/PT0331/2022	2022-05-28	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1.9	0.966913274749124	5537.0	591.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP392535	OP392535	OP392535.1	MpxV/human/USA/WA-UW-080100/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524985	Sereewit et al		IIb	hMPXV-1	B.1	0.9999188678001512	15.0	609.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP480416	OP480416	OP480416.1	hMPXV/USA/NC-UNC-0017/2022	2022-08-24	North America	USA	North Carolina		Homo sapiens	2022-09-20		Deanhardt et al		IIb	hMPXV-1	B.1.8	0.9814714338595094	2660.0	606.0	0.0	good	good	good	good	good		False	Deanhardt,B., Miller,M., Wang,J.R.	University of North Carolina at Chapel Hill, Department of Genetics
OQ054239	OQ054239	OQ054239.1	MPXV_USA_2022_TX0017	2022-09-XX	North America	USA	Texas		Homo sapiens	2022-12-15	SRR22708774	Gigante et al		IIb	hMPXV-1	B.1	0.9997870279753966	41.0	609.0	1.0	good	good	good	good	good		False	Gigante,C., Kubin,G., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Sheth,M.R., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S., Li,Y.	CDC, DHCPP-PRB
OQ148472	OQ148472	OQ148472.1	LBMB-UTP_MP-019_VAC	2022-11-11	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Tabares et al		IIb	hMPXV-1	B.1.10	0.9431466109558896	9492.0	574.0	0.0	mediocre	good	good	good	good		False	Tabares,F.A., Anacona,J.D., Lopez,P.A., Orjuela,M., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP205077	OP205077	OP205077.1	MPXV_UK_2022_9000071	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OQ249661	OQ249661	OQ249661.1	CMIP-P0	2022-06-14	Europe	France			Homo sapiens	2023-01-19		Baliere et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	604.0	0.0	good	good	good	good	good		False	Baliere,C., Hourdel,V., Kwasiborski,A., Grassin,Q., Feher,M., Hoinard,D., Vanhomwegen,J., Taieb,F., Consigny,P.-H., Manuguerra,J.-C., Leclercq,I., Batejat,C., Caro,V.	Insitut Pasteur, Environment and Infectious Risks Unit
