# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 09 17:15:22 PST 2022 [seed=1668042916828]
# -threads 10 -save_every 2000000 -beagle 235hmpxv_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1900000	-29557.961371482605	-609.0087903208582	-28948.952581161746	0.7441491517885174	2022.0531111221842	39.311438694429825	16.39073165494883	14.437751345305058	0.41752405936808507	21.892732949153597	0.33543710894225304	0.16424383350040989	0.16788119383903524	0.33243786371830186	0.30591834439381316	5.408671766009218E-4	5.408671766009212E-4	-28948.952581161746	0.0	-587.3333555574585
1925000	-29603.405758695928	-640.0146340873964	-28963.39112460853	0.9320492806354912	2021.865210993337	43.37231570891699	21.554867349139677	11.000983852636441	0.382931806344896	22.218589495164277	0.3353355424458646	0.16805155649206413	0.17160584220475925	0.32500705885731196	0.1102638376867518	4.329815994989888E-4	4.329815994989884E-4	-28963.39112460853	0.0	-621.8588197271472
1950000	-29592.826681995844	-652.3549445862666	-28940.471737409578	0.882002461308912	2021.9152578126636	44.18573356611529	20.02949923195982	14.425341966145394	0.42393238613128403	27.081395885487904	0.33374604317427925	0.16801324567993725	0.16539507283274604	0.3328456383130374	0.6354201359307314	4.0446172447192706E-4	4.0446172447192673E-4	-28940.471737409578	0.0	-629.3212833913474
1975000	-29583.280502839792	-656.3434442741072	-28926.937058565683	1.065917863186736	2021.7313424107858	44.847107123695956	24.299335470850504	11.292928208212167	0.39853099030748546	24.802895368371495	0.3322115264447011	0.16880362293750673	0.1684880048192461	0.33049684579854594	0.4582283986816948	4.3146073378438644E-4	4.314607337843865E-4	-28926.937058565683	0.0	-636.8180565771684
2000000	-29582.10900749787	-653.8730474008612	-28928.23596009701	0.7868554632135799	2022.010404810759	44.93301875777088	17.780133260864716	16.24958120083102	0.4752957440950789	18.27482787766145	0.3298502690055837	0.1670325003632091	0.17179769400007172	0.3313195366311355	0.4800105248102343	4.2391598071947354E-4	4.2391598071947316E-4	-28928.23596009701	0.0	-630.3675885583086
2025000	-29600.53723299073	-667.2764506759751	-28933.260782314755	0.8135189753517937	2021.9837412986208	47.718690762065066	24.965083104927505	17.759595272382054	0.464162544244525	19.522121438092856	0.32767095419329934	0.168077955488828	0.16666987526186267	0.3375812150560097	0.8066058252870963	3.8859420119913187E-4	3.8859420119913117E-4	-28933.260782314755	0.0	-641.1204539023086
2050000	-29592.900369437073	-664.2722635298471	-28928.628105907224	0.8569679842953071	2021.9402922896772	46.80456133492623	20.965425330471085	16.830215462237916	0.46396394814566755	23.52983526309724	0.33622368798534974	0.15979357370278777	0.1703558514730531	0.33362688683880903	0.43841582522814004	3.978810085621538E-4	3.9788100856215326E-4	-28928.628105907224	0.0	-639.5231496294243
2075000	-29612.566465791002	-660.1413333732045	-28952.425132417797	0.769538725823331	2022.0277215481492	47.31303999790579	25.87827764924079	16.510433088565733	0.4454610707306733	18.504890487440246	0.3335766965047616	0.16771255273750463	0.1652576984225497	0.33345305233518374	0.4165390447179826	4.133878784467416E-4	4.1338787844674176E-4	-28952.425132417797	0.0	-636.098825913856
2100000	-29597.29463363599	-682.8366664758705	-28914.45796716012	0.8308834858061196	2021.9663767881664	49.41895280687179	20.245542350511347	15.154463326812545	0.4770791459488168	37.1492063617353	0.33330617438042076	0.1675360787159243	0.16481279378062547	0.33434495312302914	0.627493540814248	3.794257260211057E-4	3.7942572602110507E-4	-28914.45796716012	0.0	-658.2658807910019
2125000	-29608.442484176143	-685.1688110384515	-28923.27367313769	0.9161004961120089	2021.8811597778606	50.366576597009235	19.139926295617347	16.104224971474512	0.5056551166171138	22.378302423908764	0.33251017937462407	0.1700318749983789	0.16552455199823937	0.3319333936287574	0.09907810104780096	3.725242709974464E-4	3.7252427099744665E-4	-28923.27367313769	0.0	-662.0341424706219
2150000	-29613.62748735163	-681.2663404545607	-28932.36114689707	0.9423762569333956	2021.8548840170392	47.77661234927374	16.963604504755914	11.087046156097635	0.49237112350889417	30.3857185909179	0.333921717719565	0.167839416516826	0.16794297443109651	0.3302958913325121	0.8862508298152375	3.5533900558215814E-4	3.5533900558215847E-4	-28932.36114689707	0.0	-660.9467026054704
2175000	-29616.732769065977	-679.3697385000148	-28937.36303056596	0.8835409544449587	2021.9137193195277	48.08844972309561	17.157447963641662	14.116993674197374	0.49277270110792476	31.59969893605764	0.3342364362190822	0.1681845814684666	0.16735259222969898	0.3302263900827519	0.5109450338177364	3.790187640263783E-4	3.7901876402637803E-4	-28937.36303056596	0.0	-656.6592135903119
2200000	-29655.720851021542	-707.5613568019608	-28948.15949421958	0.8764420558784082	2021.9208182180942	54.79193941638994	46.872531141308635	14.891623349301447	0.4189346793364199	21.57392540276171	0.3317089284679139	0.16921555111567987	0.1645225429277275	0.33455297748867846	0.511466876742672	3.638072067827475E-4	3.6380720678274767E-4	-28948.15949421958	0.0	-684.0044232404448
2225000	-29616.987268643712	-697.4216349221359	-28919.565633721577	1.0279239978703973	2021.7693362761022	51.496615144409006	21.01451746331677	11.512653948876316	0.47265732760846907	25.896349884199374	0.3294267503136187	0.1660441886829804	0.16957226158497649	0.33495679941842416	0.5826863503042471	3.5507252436653083E-4	3.5507252436653127E-4	-28919.565633721577	0.0	-677.4680578187463
2250000	-29624.302564043177	-686.7655290097622	-28937.537035033416	0.8751248636361058	2021.9221354103365	50.821719224664456	21.15178954131129	16.10192763154484	0.49293522927166195	24.276390221272294	0.33275296842850927	0.16762358600675814	0.1729577480170216	0.3266656975477106	0.7914277821912287	3.759349292713295E-4	3.7593492927133005E-4	-28937.537035033416	0.0	-661.9551371220202
2275000	-29636.152057639156	-703.1577620462808	-28932.994295592875	0.8287036989084705	2021.9685565750642	54.8460975276848	31.304884916137823	16.358506176573187	0.4856058664917033	29.45196685038754	0.33005592096995096	0.16975114719004103	0.16987563641465078	0.3303172954253568	0.5944312483747585	3.4466387141608056E-4	3.4466387141608067E-4	-28932.994295592875	0.0	-677.6167203828953
2300000	-29611.121551870463	-680.1097470601164	-28931.011804810347	0.8412543893190899	2021.9560058846535	49.3816895773401	20.637149790288547	16.43216259618303	0.483050707225815	28.77519201168928	0.3283094957573801	0.16580670269904432	0.1742620093130969	0.3316217922304782	0.10294991162872122	3.881329528905698E-4	3.8813295289056996E-4	-28931.011804810347	0.0	-655.9532180998722
2325000	-29586.750220056936	-663.2556496216642	-28923.494570435272	0.7889995716670893	2022.0082607023055	47.9649113592539	23.483816363825294	15.933305961453986	0.45059859120257933	26.99633657786058	0.3309070530798655	0.1643451021119053	0.17091260360116337	0.3338352412070654	0.2540415000241651	4.201556542667767E-4	4.201556542667766E-4	-28923.494570435272	0.0	-639.3254473094636
2350000	-29595.77572354464	-656.9302417477486	-28938.845481796892	0.8106953985084304	2021.9865648754642	46.768682692086706	21.137657974727894	17.494643853613333	0.46530095430600965	26.127235248962457	0.33206259514661307	0.17008679847255734	0.16652506873424608	0.3313255376465832	0.036219111469905814	3.661251472761089E-4	3.661251472761089E-4	-28938.845481796892	0.0	-632.0600599987679
2375000	-29577.821093299477	-646.6734930577517	-28931.147600241726	0.7886315583578049	2022.0086287156148	44.40250458806465	18.00881774427439	16.46970481259282	0.4495207451661102	27.714849048355802	0.3325341917549857	0.1653588110268844	0.16703791761737075	0.33506907960075866	0.5483385204722142	4.3569978336326586E-4	4.356997833632657E-4	-28931.147600241726	0.0	-621.8186669145539
2400000	-29575.960422966276	-639.4445070240723	-28936.515915942204	0.8786676283818242	2021.9185926455907	43.39448585896124	27.22043958734461	13.96031861827003	0.3997580761425094	27.106321622847158	0.331053438086506	0.1690928084821059	0.17320165675811874	0.3266520966732689	0.2342421960647799	4.3300910420479647E-4	4.3300910420479663E-4	-28936.515915942204	0.0	-617.3691892824869
2425000	-29547.802476008303	-608.0908808254102	-28939.711595182893	0.7912836650188948	2022.0059766089537	39.06017705091749	16.017795474532196	17.756456409069763	0.42944077529738905	33.99765378700834	0.3359321103830549	0.16639601627446834	0.16443678090991146	0.3332350924325648	0.10911928337686973	4.7751937907267986E-4	4.7751937907267986E-4	-28939.711595182893	0.0	-582.4235837734693
2450000	-29555.01981873345	-622.8163938982179	-28932.203424835232	0.743838728771148	2022.0534215452014	40.61855663258886	15.550996804896839	16.645798370181385	0.4582905287192135	26.339681224155534	0.3316264268004332	0.17139556776058226	0.1648145391838505	0.33216346625513354	0.7367408472996791	4.759965569435631E-4	4.759965569435626E-4	-28932.203424835232	0.0	-597.6810974380262
2475000	-29551.345456693056	-619.987688744009	-28931.357767949048	0.8454556830514708	2021.951804590921	40.95225662324595	19.26125452937396	12.794415218071812	0.3896607797189753	27.38859453497558	0.3333630430313486	0.16759093299774952	0.16964377665995942	0.3294022473109422	0.3449422327969411	5.102093237197902E-4	5.102093237197897E-4	-28931.357767949048	0.0	-599.1771049630396
2500000	-29561.91073420891	-630.9762242348069	-28930.9345099741	0.7675332272096691	2022.029727046763	42.73239739676652	21.222397039327028	17.786295022435674	0.4260199351676636	33.41548852120153	0.33445389973852246	0.16776715088966215	0.16583973483163789	0.3319392145401773	0.49093757332209725	4.7267181745660065E-4	4.7267181745660146E-4	-28930.9345099741	0.0	-604.2791975760518
2525000	-29551.835632748673	-621.0543788413585	-28930.781253907313	0.739499590957121	2022.0577606830154	40.49517826067443	14.683128180795073	20.853267129049815	0.4687163235262166	29.39199140402326	0.32560570490322727	0.16758732490859782	0.1706097188527376	0.3361972513354371	0.19120795873189966	4.897134408827175E-4	4.897134408827178E-4	-28930.781253907313	0.0	-592.5872435749656
2550000	-29569.5138367976	-636.6686721336549	-28932.845164663944	0.8325469568386066	2021.964713317134	42.33885094363519	14.997562704192209	15.368994775557642	0.4675324179903464	28.909070493431287	0.33251780381759893	0.16845173098624777	0.1689913483815323	0.3300391168146207	1.2707232809913598	4.422549147916531E-4	4.422549147916532E-4	-28932.845164663944	0.0	-611.5473112281611
2575000	-29586.471987693505	-644.0596881079865	-28942.412299585518	0.8054562816604756	2021.991803992312	44.02675192462268	17.01559886600132	19.438503675270702	0.48509167999455427	29.775678657056254	0.33213716173505176	0.16879444938168994	0.1648683805458687	0.3342000083373894	0.08788013930439052	4.37272567207321E-4	4.3727256720732104E-4	-28942.412299585518	0.0	-617.0337556234813
2600000	-29572.11799325632	-647.3537176293469	-28924.764275626974	0.912553973938273	2021.8847063000344	43.7571582958416	27.8499575163367	10.716857354670479	0.3673521456035173	23.55751726341561	0.3315362732818233	0.1669354498542391	0.16970116567265817	0.33182711119127933	0.8048557770793202	4.500544724373266E-4	4.500544724373271E-4	-28924.764275626974	0.0	-627.6983248599188
2625000	-29560.533121832577	-630.2699769848284	-28930.263144847748	0.9521902609234554	2021.845070013049	41.294383029397	43.91146239004696	8.974594860280671	0.24723111529416877	33.02731441122249	0.33140968397888926	0.17106178211573642	0.16573889332689143	0.33178964057848276	0.8551346248433496	4.3205935559405143E-4	4.320593555940508E-4	-28930.263144847748	0.0	-610.9595417843266
2650000	-29545.522797440448	-608.4733930705191	-28937.04940436993	0.7998205270376609	2021.997439746935	39.76529037899235	26.2995014001646	15.049136120184095	0.37255907186159304	25.27489952183548	0.3199261166018963	0.1687304859824536	0.1748663487023115	0.3364770487133385	0.8962519698332498	4.4906967456624885E-4	4.4906967456624896E-4	-28937.04940436993	0.0	-584.191009227789
2675000	-29555.42659610762	-615.6536341253912	-28939.772961982228	0.8144177763533131	2021.9828424976192	39.96278276918682	24.369774701112366	14.97293336213068	0.3824258899570028	38.7133626459287	0.3326326850790996	0.17016247330793494	0.16586969274775107	0.33133514886521426	0.1957321852345815	4.7984064411578164E-4	4.7984064411578186E-4	-28939.772961982228	0.0	-591.8316836167303
2700000	-29531.075171768374	-613.7588155226531	-28917.31635624572	0.8180571254277784	2021.979203148545	39.477728516394066	13.153652266202947	16.39589020379616	0.4527729643419151	30.82247570047957	0.3291293194678204	0.16860400756172536	0.17175820390237884	0.3305084690680753	0.39255212341208406	5.016116436342612E-4	5.016116436342605E-4	-28917.31635624572	0.0	-589.3357165480085
2725000	-29547.578545016604	-603.0623737909441	-28944.51617122566	0.7345898348080011	2022.0626704391645	38.527548904479396	12.774359977202836	22.55598100907639	0.480626599312729	28.549632718650432	0.3349773811788839	0.1648002911362529	0.17123854405720074	0.3289837836276623	0.013560146450235963	4.874545510587745E-4	4.874545510587744E-4	-28944.51617122566	0.0	-573.4601922184874
2750000	-29549.88851993509	-619.1402990795297	-28930.748220855563	0.7883198658671351	2022.0089404081054	40.506974043452246	19.469782964688626	15.592186161757875	0.41087895856480344	43.99059726121286	0.33239828437625385	0.16168286332902332	0.17304964880597637	0.33286920348874627	0.5287677563840868	4.888669953390794E-4	4.8886699533908E-4	-28930.748220855563	0.0	-593.9072482031505
2775000	-29560.953171406498	-608.8830734677741	-28952.070097938722	0.8281920574786871	2021.969068216494	39.064481080648484	16.2596440045614	11.244702243524383	0.37678439582895723	25.92876803144272	0.33358956716170346	0.1693759602442749	0.17289746720486793	0.3241370053891534	0.3119281450518359	4.866320421296008E-4	4.8663204212960067E-4	-28952.070097938722	0.0	-589.9924354066744
2800000	-29557.051610690225	-607.200829540834	-28949.85078114939	0.7479100559736707	2022.0493502179988	39.379278930761	14.942805357189505	19.50524792171628	0.44115153480288494	19.423485151424135	0.3295879391611911	0.1656851008781016	0.17401129716245414	0.3307156627982531	0.6394550547176792	5.272086726874057E-4	5.272086726874059E-4	-28949.85078114939	0.0	-580.158178439027
2825000	-29543.29799865643	-600.7148418903154	-28942.583156766115	0.768614023677052	2022.0286462502957	38.81181643388554	16.872302481640762	18.595077647716476	0.42057648176198265	26.154403408002114	0.3275552929945578	0.1674188248863136	0.1712359209345728	0.33378996118455573	0.5439562904502344	4.586135659756057E-4	4.586135659756062E-4	-28942.583156766115	0.0	-573.9515899351865
2850000	-29499.549642369526	-584.8264388889862	-28914.72320348054	0.7541252880833795	2022.0431349858893	35.89477314972393	15.797781273175712	15.268814398670317	0.3970724901669984	30.423922338474853	0.333461630185828	0.16440697491863454	0.16501427394126553	0.33711712095427177	0.9804089381027062	5.584182363905069E-4	5.584182363905074E-4	-28914.72320348054	0.0	-560.2047189803462
2875000	-29529.565327295695	-609.6475484056385	-28919.917778890056	0.7544600492492428	2022.0428002247234	39.47104136141179	13.619258126341368	20.576809817635095	0.46628081347336414	23.724021272355376	0.32942992686614253	0.17050990787541617	0.1697587248177059	0.3303014404407352	0.4217900911743663	4.705877913480511E-4	4.705877913480518E-4	-28919.917778890056	0.0	-581.5968882629843
2900000	-29561.928087623757	-612.2609059734797	-28949.66718165028	0.773399420074706	2022.023860853898	39.527705749040855	24.08726207602198	15.856139072153795	0.37909687233165	31.269788239950433	0.3292801508005477	0.16854519821954264	0.1781080280819479	0.32406662289796145	0.2764659060964729	4.487086158713373E-4	4.487086158713373E-4	-28949.66718165028	0.0	-587.9678806799714
2925000	-29562.980479128993	-619.7418997813845	-28943.23857934761	0.8114960319097243	2021.985764242063	40.66766242200335	28.424944188248272	15.3422522922372	0.3721422121744161	27.44349665531434	0.33351451596007403	0.16751479248526835	0.16814465301332	0.3308260385413372	0.5515383855712379	4.6536520154978844E-4	4.653652015497879E-4	-28943.23857934761	0.0	-595.5761505074266
2950000	-29540.412724390775	-615.3887197674112	-28925.024004623363	0.7573946255137213	2022.0398656484588	40.82970715175816	17.34904666635891	18.229497586031485	0.4324464005810503	25.68941511738641	0.3307579193746785	0.16476729911692517	0.17294120630138893	0.33153357520700694	0.309089462760255	4.77606304436392E-4	4.776063044363919E-4	-28925.024004623363	0.0	-589.4767452961037
